"sex" "AgeGr" "Start" "End" "Coh" "exclude" "n" "TotalPop" "sY" "eY" "YearGr"
0 100.5 2 2 1918 0 147 173 2018.5 2019.75 18
0 100.5 2 2 1918 1 75 83 2018.5 2019.75 18
0 100.5 2 3 1918 0 9 173 2018.5 2019.75 18
0 100.5 2 3 1918 1 2 83 2018.5 2019.75 18
0 100.5 2 4 1918 0 17 173 2018.5 2019.75 18
0 100.5 2 4 1918 1 6 83 2018.5 2019.75 18
0 100.5 3 3 1918 0 231 263 2018.5 2019.75 18
0 100.5 3 3 1918 1 87 104 2018.5 2019.75 18
0 100.5 3 4 1918 0 32 263 2018.5 2019.75 18
0 100.5 3 4 1918 1 17 104 2018.5 2019.75 18
0 100.5 4 4 1918 0 1676 1676 2018.5 2019.75 18
0 100.5 4 4 1918 1 832 832 2018.5 2019.75 18
0 100.75 1 1 1918 0 34 37 2018.75 2020 18
0 100.75 1 1 1918 1 11 16 2018.75 2020 18
0 100.75 1 2 1918 0 2 37 2018.75 2020 18
0 100.75 1 2 1918 1 3 16 2018.75 2020 18
0 100.75 1 3 1918 1 1 16 2018.75 2020 18
0 100.75 1 4 1918 0 1 37 2018.75 2020 18
0 100.75 1 4 1918 1 1 16 2018.75 2020 18
0 100.75 2 2 1918 0 131 149 2018.75 2020 18
0 100.75 2 2 1918 1 63 75 2018.75 2020 18
0 100.75 2 3 1918 0 10 149 2018.75 2020 18
0 100.75 2 3 1918 1 4 75 2018.75 2020 18
0 100.75 2 4 1918 0 8 149 2018.75 2020 18
0 100.75 2 4 1918 1 8 75 2018.75 2020 18
0 100.75 3 3 1918 0 204 240 2018.75 2020 18
0 100.75 3 3 1918 1 77 90 2018.75 2020 18
0 100.75 3 4 1918 0 36 240 2018.75 2020 18
0 100.75 3 4 1918 1 13 90 2018.75 2020 18
0 100.75 4 4 1918 0 1727 1727 2018.75 2020 18
0 100.75 4 4 1918 1 856 856 2018.75 2020 18
1 100 1 1 1918 0 24 27 2018 2019.25 18
1 100 1 1 1918 1 10 11 2018 2019.25 18
1 100 1 2 1918 0 3 27 2018 2019.25 18
1 100 1 2 1918 1 1 11 2018 2019.25 18
1 100 2 2 1918 0 53 60 2018 2019.25 18
1 100 2 2 1918 1 27 32 2018 2019.25 18
1 100 2 3 1918 0 2 60 2018 2019.25 18
1 100 2 3 1918 1 3 32 2018 2019.25 18
1 100 2 4 1918 0 5 60 2018 2019.25 18
1 100 2 4 1918 1 2 32 2018 2019.25 18
1 100 3 3 1918 0 54 64 2018 2019.25 18
1 100 3 3 1918 1 23 26 2018 2019.25 18
1 100 3 4 1918 0 10 64 2018 2019.25 18
1 100 3 4 1918 1 3 26 2018 2019.25 18
1 100 4 4 1918 0 514 514 2018 2019.25 18
1 100 4 4 1918 1 274 274 2018 2019.25 18
1 100.25 1 1 1918 0 23 24 2018.25 2019.5 18
1 100.25 1 1 1918 1 8 10 2018.25 2019.5 18
1 100.25 1 2 1918 0 1 24 2018.25 2019.5 18
1 100.25 1 2 1918 1 1 10 2018.25 2019.5 18
1 100.25 1 4 1918 1 1 10 2018.25 2019.5 18
1 100.25 2 2 1918 0 49 56 2018.25 2019.5 18
1 100.25 2 2 1918 1 24 28 2018.25 2019.5 18
1 100.25 2 3 1918 0 2 56 2018.25 2019.5 18
1 100.25 2 4 1918 0 5 56 2018.25 2019.5 18
1 100.25 2 4 1918 1 4 28 2018.25 2019.5 18
1 100.25 3 3 1918 0 43 56 2018.25 2019.5 18
1 100.25 3 3 1918 1 19 26 2018.25 2019.5 18
1 100.25 3 4 1918 0 13 56 2018.25 2019.5 18
1 100.25 3 4 1918 1 7 26 2018.25 2019.5 18
1 100.25 4 4 1918 0 529 529 2018.25 2019.5 18
1 100.25 4 4 1918 1 279 279 2018.25 2019.5 18
1 100.5 1 1 1918 0 22 23 2018.5 2019.75 18
1 100.5 1 1 1918 1 7 8 2018.5 2019.75 18
1 100.5 1 2 1918 0 1 23 2018.5 2019.75 18
1 100.5 1 2 1918 1 1 8 2018.5 2019.75 18
1 100.5 2 2 1918 0 40 50 2018.5 2019.75 18
1 100.5 2 2 1918 1 20 25 2018.5 2019.75 18
1 100.5 2 3 1918 0 3 50 2018.5 2019.75 18
1 100.5 2 3 1918 1 1 25 2018.5 2019.75 18
1 100.5 2 4 1918 0 7 50 2018.5 2019.75 18
1 100.5 2 4 1918 1 4 25 2018.5 2019.75 18
1 100.5 3 3 1918 0 40 45 2018.5 2019.75 18
1 100.5 3 3 1918 1 15 19 2018.5 2019.75 18
1 100.5 3 4 1918 0 5 45 2018.5 2019.75 18
1 100.5 3 4 1918 1 4 19 2018.5 2019.75 18
1 100.5 4 4 1918 0 547 547 2018.5 2019.75 18
1 100.5 4 4 1918 1 291 291 2018.5 2019.75 18
1 100.75 1 1 1918 0 20 22 2018.75 2020 18
1 100.75 1 1 1918 1 4 7 2018.75 2020 18
1 100.75 1 2 1918 0 2 22 2018.75 2020 18
1 100.75 1 2 1918 1 2 7 2018.75 2020 18
1 100.75 1 3 1918 1 1 7 2018.75 2020 18
1 100.75 2 2 1918 0 31 41 2018.75 2020 18
1 100.75 2 2 1918 1 18 21 2018.75 2020 18
1 100.75 2 3 1918 0 1 41 2018.75 2020 18
1 100.75 2 3 1918 1 1 21 2018.75 2020 18
1 100.75 2 4 1918 0 9 41 2018.75 2020 18
1 100.75 2 4 1918 1 2 21 2018.75 2020 18
1 100.75 3 3 1918 0 37 43 2018.75 2020 18
1 100.75 3 3 1918 1 14 16 2018.75 2020 18
1 100.75 3 4 1918 0 6 43 2018.75 2020 18
1 100.75 3 4 1918 1 2 16 2018.75 2020 18
1 100.75 4 4 1918 0 559 559 2018.75 2020 18
1 100.75 4 4 1918 1 299 299 2018.75 2020 18
0 99 1 1 1919 0 88 106 2018 2019.25 18
0 99 1 1 1919 1 42 50 2018 2019.25 18
0 99 1 2 1919 0 9 106 2018 2019.25 18
0 99 1 2 1919 1 5 50 2018 2019.25 18
0 99 1 3 1919 0 4 106 2018 2019.25 18
0 99 1 3 1919 1 2 50 2018 2019.25 18
0 99 1 4 1919 0 5 106 2018 2019.25 18
0 99 1 4 1919 1 1 50 2018 2019.25 18
0 99 2 2 1919 0 308 351 2018 2019.25 18
0 99 2 2 1919 1 157 186 2018 2019.25 18
0 99 2 3 1919 0 20 351 2018 2019.25 18
0 99 2 3 1919 1 13 186 2018 2019.25 18
0 99 2 4 1919 0 23 351 2018 2019.25 18
0 99 2 4 1919 1 16 186 2018 2019.25 18
0 99 3 3 1919 0 406 476 2018 2019.25 18
0 99 3 3 1919 1 189 213 2018 2019.25 18
0 99 3 4 1919 0 70 476 2018 2019.25 18
0 99 3 4 1919 1 24 213 2018 2019.25 18
0 99 4 4 1919 0 2066 2066 2018 2019.25 18
0 99 4 4 1919 1 1033 1033 2018 2019.25 18
0 99.25 1 1 1919 0 76 88 2018.25 2019.5 18
0 99.25 1 1 1919 1 39 42 2018.25 2019.5 18
0 99.25 1 2 1919 0 8 88 2018.25 2019.5 18
0 99.25 1 2 1919 1 1 42 2018.25 2019.5 18
0 99.25 1 3 1919 0 1 88 2018.25 2019.5 18
0 99.25 1 3 1919 1 1 42 2018.25 2019.5 18
0 99.25 1 4 1919 0 3 88 2018.25 2019.5 18
0 99.25 1 4 1919 1 1 42 2018.25 2019.5 18
0 99.25 2 2 1919 0 274 317 2018.25 2019.5 18
0 99.25 2 2 1919 1 147 162 2018.25 2019.5 18
0 99.25 2 3 1919 0 10 317 2018.25 2019.5 18
0 99.25 2 3 1919 1 9 162 2018.25 2019.5 18
0 99.25 2 4 1919 0 33 317 2018.25 2019.5 18
0 99.25 2 4 1919 1 6 162 2018.25 2019.5 18
0 99.25 3 3 1919 0 385 430 2018.25 2019.5 18
0 99.25 3 3 1919 1 180 204 2018.25 2019.5 18
0 99.25 3 4 1919 0 45 430 2018.25 2019.5 18
0 99.25 3 4 1919 1 24 204 2018.25 2019.5 18
0 99.25 4 4 1919 0 2164 2164 2018.25 2019.5 18
0 99.25 4 4 1919 1 1074 1074 2018.25 2019.5 18
0 99.5 1 1 1919 0 70 76 2018.5 2019.75 18
0 99.5 1 1 1919 1 37 39 2018.5 2019.75 18
0 99.5 1 2 1919 0 4 76 2018.5 2019.75 18
0 99.5 1 2 1919 1 2 39 2018.5 2019.75 18
0 99.5 1 4 1919 0 2 76 2018.5 2019.75 18
0 99.5 2 2 1919 0 250 282 2018.5 2019.75 18
0 99.5 2 2 1919 1 129 148 2018.5 2019.75 18
0 99.5 2 3 1919 0 14 282 2018.5 2019.75 18
0 99.5 2 3 1919 1 11 148 2018.5 2019.75 18
0 99.5 2 4 1919 0 18 282 2018.5 2019.75 18
0 99.5 2 4 1919 1 8 148 2018.5 2019.75 18
0 99.5 3 3 1919 0 348 396 2018.5 2019.75 18
0 99.5 3 3 1919 1 168 190 2018.5 2019.75 18
0 99.5 3 4 1919 0 48 396 2018.5 2019.75 18
0 99.5 3 4 1919 1 22 190 2018.5 2019.75 18
0 99.5 4 4 1919 0 2245 2245 2018.5 2019.75 18
0 99.5 4 4 1919 1 1105 1105 2018.5 2019.75 18
0 99.75 1 1 1919 0 60 70 2018.75 2020 18
0 99.75 1 1 1919 1 29 37 2018.75 2020 18
0 99.75 1 2 1919 0 5 70 2018.75 2020 18
0 99.75 1 2 1919 1 4 37 2018.75 2020 18
0 99.75 1 4 1919 0 5 70 2018.75 2020 18
0 99.75 1 4 1919 1 4 37 2018.75 2020 18
0 99.75 2 2 1919 0 220 254 2018.75 2020 18
0 99.75 2 2 1919 1 116 131 2018.75 2020 18
0 99.75 2 3 1919 0 13 254 2018.75 2020 18
0 99.75 2 3 1919 1 5 131 2018.75 2020 18
0 99.75 2 4 1919 0 21 254 2018.75 2020 18
0 99.75 2 4 1919 1 10 131 2018.75 2020 18
0 99.75 3 3 1919 0 324 362 2018.75 2020 18
0 99.75 3 3 1919 1 162 179 2018.75 2020 18
0 99.75 3 4 1919 0 38 362 2018.75 2020 18
0 99.75 3 4 1919 1 17 179 2018.75 2020 18
0 99.75 4 4 1919 0 2313 2313 2018.75 2020 18
0 99.75 4 4 1919 1 1135 1135 2018.75 2020 18
1 99 1 1 1919 0 39 52 2018 2019.25 18
1 99 1 1 1919 1 13 15 2018 2019.25 18
1 99 1 2 1919 0 6 52 2018 2019.25 18
1 99 1 2 1919 1 2 15 2018 2019.25 18
1 99 1 3 1919 0 4 52 2018 2019.25 18
1 99 1 4 1919 0 3 52 2018 2019.25 18
1 99 2 2 1919 0 86 94 2018 2019.25 18
1 99 2 2 1919 1 34 44 2018 2019.25 18
1 99 2 3 1919 0 4 94 2018 2019.25 18
1 99 2 3 1919 1 6 44 2018 2019.25 18
1 99 2 4 1919 0 4 94 2018 2019.25 18
1 99 2 4 1919 1 4 44 2018 2019.25 18
1 99 3 3 1919 0 61 83 2018 2019.25 18
1 99 3 3 1919 1 34 44 2018 2019.25 18
1 99 3 4 1919 0 22 83 2018 2019.25 18
1 99 3 4 1919 1 10 44 2018 2019.25 18
1 99 4 4 1919 0 863 863 2018 2019.25 18
1 99 4 4 1919 1 394 394 2018 2019.25 18
1 99.25 1 1 1919 0 34 39 2018.25 2019.5 18
1 99.25 1 1 1919 1 12 13 2018.25 2019.5 18
1 99.25 1 2 1919 0 3 39 2018.25 2019.5 18
1 99.25 1 2 1919 1 1 13 2018.25 2019.5 18
1 99.25 1 4 1919 0 2 39 2018.25 2019.5 18
1 99.25 2 2 1919 0 83 92 2018.25 2019.5 18
1 99.25 2 2 1919 1 31 36 2018.25 2019.5 18
1 99.25 2 3 1919 0 5 92 2018.25 2019.5 18
1 99.25 2 4 1919 0 4 92 2018.25 2019.5 18
1 99.25 2 4 1919 1 5 36 2018.25 2019.5 18
1 99.25 3 3 1919 0 55 69 2018.25 2019.5 18
1 99.25 3 3 1919 1 35 40 2018.25 2019.5 18
1 99.25 3 4 1919 0 14 69 2018.25 2019.5 18
1 99.25 3 4 1919 1 5 40 2018.25 2019.5 18
1 99.25 4 4 1919 0 892 892 2018.25 2019.5 18
1 99.25 4 4 1919 1 408 408 2018.25 2019.5 18
1 99.5 1 1 1919 0 28 34 2018.5 2019.75 18
1 99.5 1 1 1919 1 9 12 2018.5 2019.75 18
1 99.5 1 2 1919 0 5 34 2018.5 2019.75 18
1 99.5 1 2 1919 1 2 12 2018.5 2019.75 18
1 99.5 1 4 1919 0 1 34 2018.5 2019.75 18
1 99.5 1 4 1919 1 1 12 2018.5 2019.75 18
1 99.5 2 2 1919 0 73 86 2018.5 2019.75 18
1 99.5 2 2 1919 1 30 32 2018.5 2019.75 18
1 99.5 2 3 1919 0 6 86 2018.5 2019.75 18
1 99.5 2 3 1919 1 2 32 2018.5 2019.75 18
1 99.5 2 4 1919 0 7 86 2018.5 2019.75 18
1 99.5 3 3 1919 0 53 60 2018.5 2019.75 18
1 99.5 3 3 1919 1 32 35 2018.5 2019.75 18
1 99.5 3 4 1919 0 7 60 2018.5 2019.75 18
1 99.5 3 4 1919 1 3 35 2018.5 2019.75 18
1 99.5 4 4 1919 0 912 912 2018.5 2019.75 18
1 99.5 4 4 1919 1 418 418 2018.5 2019.75 18
1 99.75 1 1 1919 0 24 28 2018.75 2020 18
1 99.75 1 1 1919 1 7 9 2018.75 2020 18
1 99.75 1 2 1919 0 3 28 2018.75 2020 18
1 99.75 1 2 1919 1 1 9 2018.75 2020 18
1 99.75 1 3 1919 1 1 9 2018.75 2020 18
1 99.75 1 4 1919 0 1 28 2018.75 2020 18
1 99.75 2 2 1919 0 64 78 2018.75 2020 18
1 99.75 2 2 1919 1 29 32 2018.75 2020 18
1 99.75 2 3 1919 0 5 78 2018.75 2020 18
1 99.75 2 3 1919 1 2 32 2018.75 2020 18
1 99.75 2 4 1919 0 9 78 2018.75 2020 18
1 99.75 2 4 1919 1 1 32 2018.75 2020 18
1 99.75 3 3 1919 0 51 59 2018.75 2020 18
1 99.75 3 3 1919 1 27 34 2018.75 2020 18
1 99.75 3 4 1919 0 8 59 2018.75 2020 18
1 99.75 3 4 1919 1 7 34 2018.75 2020 18
1 99.75 4 4 1919 0 927 927 2018.75 2020 18
1 99.75 4 4 1919 1 422 422 2018.75 2020 18
0 98 1 1 1920 0 175 200 2018 2019.25 18
0 98 1 1 1920 1 81 88 2018 2019.25 18
0 98 1 2 1920 0 17 200 2018 2019.25 18
0 98 1 2 1920 1 6 88 2018 2019.25 18
0 98 1 3 1920 0 2 200 2018 2019.25 18
0 98 1 4 1920 0 6 200 2018 2019.25 18
0 98 1 4 1920 1 1 88 2018 2019.25 18
0 98 2 2 1920 0 632 717 2018 2019.25 18
0 98 2 2 1920 1 306 343 2018 2019.25 18
0 98 2 3 1920 0 41 717 2018 2019.25 18
0 98 2 3 1920 1 13 343 2018 2019.25 18
0 98 2 4 1920 0 44 717 2018 2019.25 18
0 98 2 4 1920 1 24 343 2018 2019.25 18
0 98 3 3 1920 0 731 841 2018 2019.25 18
0 98 3 3 1920 1 309 360 2018 2019.25 18
0 98 3 4 1920 0 110 841 2018 2019.25 18
0 98 3 4 1920 1 51 360 2018 2019.25 18
0 98 4 4 1920 0 3148 3148 2018 2019.25 18
0 98 4 4 1920 1 1522 1522 2018 2019.25 18
0 98.25 1 1 1920 0 153 175 2018.25 2019.5 18
0 98.25 1 1 1920 1 71 81 2018.25 2019.5 18
0 98.25 1 2 1920 0 12 175 2018.25 2019.5 18
0 98.25 1 2 1920 1 6 81 2018.25 2019.5 18
0 98.25 1 3 1920 0 3 175 2018.25 2019.5 18
0 98.25 1 3 1920 1 1 81 2018.25 2019.5 18
0 98.25 1 4 1920 0 7 175 2018.25 2019.5 18
0 98.25 1 4 1920 1 3 81 2018.25 2019.5 18
0 98.25 2 2 1920 0 572 649 2018.25 2019.5 18
0 98.25 2 2 1920 1 280 312 2018.25 2019.5 18
0 98.25 2 3 1920 0 38 649 2018.25 2019.5 18
0 98.25 2 3 1920 1 14 312 2018.25 2019.5 18
0 98.25 2 4 1920 0 39 649 2018.25 2019.5 18
0 98.25 2 4 1920 1 18 312 2018.25 2019.5 18
0 98.25 3 3 1920 0 683 774 2018.25 2019.5 18
0 98.25 3 3 1920 1 290 322 2018.25 2019.5 18
0 98.25 3 4 1920 0 91 774 2018.25 2019.5 18
0 98.25 3 4 1920 1 32 322 2018.25 2019.5 18
0 98.25 4 4 1920 0 3308 3308 2018.25 2019.5 18
0 98.25 4 4 1920 1 1598 1598 2018.25 2019.5 18
0 98.5 1 1 1920 0 132 153 2018.5 2019.75 18
0 98.5 1 1 1920 1 60 71 2018.5 2019.75 18
0 98.5 1 2 1920 0 13 153 2018.5 2019.75 18
0 98.5 1 2 1920 1 9 71 2018.5 2019.75 18
0 98.5 1 3 1920 0 4 153 2018.5 2019.75 18
0 98.5 1 4 1920 0 4 153 2018.5 2019.75 18
0 98.5 1 4 1920 1 2 71 2018.5 2019.75 18
0 98.5 2 2 1920 0 507 584 2018.5 2019.75 18
0 98.5 2 2 1920 1 257 286 2018.5 2019.75 18
0 98.5 2 3 1920 0 38 584 2018.5 2019.75 18
0 98.5 2 3 1920 1 17 286 2018.5 2019.75 18
0 98.5 2 4 1920 0 39 584 2018.5 2019.75 18
0 98.5 2 4 1920 1 12 286 2018.5 2019.75 18
0 98.5 3 3 1920 0 635 724 2018.5 2019.75 18
0 98.5 3 3 1920 1 262 305 2018.5 2019.75 18
0 98.5 3 4 1920 0 89 724 2018.5 2019.75 18
0 98.5 3 4 1920 1 43 305 2018.5 2019.75 18
0 98.5 4 4 1920 0 3445 3445 2018.5 2019.75 18
0 98.5 4 4 1920 1 1651 1651 2018.5 2019.75 18
0 98.75 1 1 1920 0 117 132 2018.75 2020 18
0 98.75 1 1 1920 1 53 60 2018.75 2020 18
0 98.75 1 2 1920 0 9 132 2018.75 2020 18
0 98.75 1 2 1920 1 4 60 2018.75 2020 18
0 98.75 1 3 1920 0 1 132 2018.75 2020 18
0 98.75 1 3 1920 1 1 60 2018.75 2020 18
0 98.75 1 4 1920 0 5 132 2018.75 2020 18
0 98.75 1 4 1920 1 2 60 2018.75 2020 18
0 98.75 2 2 1920 0 470 520 2018.75 2020 18
0 98.75 2 2 1920 1 239 266 2018.75 2020 18
0 98.75 2 3 1920 0 24 520 2018.75 2020 18
0 98.75 2 3 1920 1 15 266 2018.75 2020 18
0 98.75 2 4 1920 0 26 520 2018.75 2020 18
0 98.75 2 4 1920 1 12 266 2018.75 2020 18
0 98.75 3 3 1920 0 605 677 2018.75 2020 18
0 98.75 3 3 1920 1 241 279 2018.75 2020 18
0 98.75 3 4 1920 0 72 677 2018.75 2020 18
0 98.75 3 4 1920 1 38 279 2018.75 2020 18
0 98.75 4 4 1920 0 3577 3577 2018.75 2020 18
0 98.75 4 4 1920 1 1708 1708 2018.75 2020 18
1 98 1 1 1920 0 85 102 2018 2019.25 18
1 98 1 1 1920 1 41 46 2018 2019.25 18
1 98 1 2 1920 0 13 102 2018 2019.25 18
1 98 1 2 1920 1 5 46 2018 2019.25 18
1 98 1 4 1920 0 4 102 2018 2019.25 18
1 98 2 2 1920 0 188 228 2018 2019.25 18
1 98 2 2 1920 1 97 112 2018 2019.25 18
1 98 2 3 1920 0 18 228 2018 2019.25 18
1 98 2 3 1920 1 5 112 2018 2019.25 18
1 98 2 4 1920 0 22 228 2018 2019.25 18
1 98 2 4 1920 1 10 112 2018 2019.25 18
1 98 3 3 1920 0 143 171 2018 2019.25 18
1 98 3 3 1920 1 73 91 2018 2019.25 18
1 98 3 4 1920 0 28 171 2018 2019.25 18
1 98 3 4 1920 1 18 91 2018 2019.25 18
1 98 4 4 1920 0 1322 1322 2018 2019.25 18
1 98 4 4 1920 1 609 609 2018 2019.25 18
1 98.25 1 1 1920 0 73 85 2018.25 2019.5 18
1 98.25 1 1 1920 1 37 41 2018.25 2019.5 18
1 98.25 1 2 1920 0 4 85 2018.25 2019.5 18
1 98.25 1 2 1920 1 1 41 2018.25 2019.5 18
1 98.25 1 3 1920 0 3 85 2018.25 2019.5 18
1 98.25 1 4 1920 0 5 85 2018.25 2019.5 18
1 98.25 1 4 1920 1 3 41 2018.25 2019.5 18
1 98.25 2 2 1920 0 168 201 2018.25 2019.5 18
1 98.25 2 2 1920 1 88 102 2018.25 2019.5 18
1 98.25 2 3 1920 0 10 201 2018.25 2019.5 18
1 98.25 2 3 1920 1 4 102 2018.25 2019.5 18
1 98.25 2 4 1920 0 23 201 2018.25 2019.5 18
1 98.25 2 4 1920 1 10 102 2018.25 2019.5 18
1 98.25 3 3 1920 0 139 161 2018.25 2019.5 18
1 98.25 3 3 1920 1 65 78 2018.25 2019.5 18
1 98.25 3 4 1920 0 22 161 2018.25 2019.5 18
1 98.25 3 4 1920 1 13 78 2018.25 2019.5 18
1 98.25 4 4 1920 0 1376 1376 2018.25 2019.5 18
1 98.25 4 4 1920 1 637 637 2018.25 2019.5 18
1 98.5 1 1 1920 0 59 73 2018.5 2019.75 18
1 98.5 1 1 1920 1 31 37 2018.5 2019.75 18
1 98.5 1 2 1920 0 7 73 2018.5 2019.75 18
1 98.5 1 2 1920 1 4 37 2018.5 2019.75 18
1 98.5 1 3 1920 1 1 37 2018.5 2019.75 18
1 98.5 1 4 1920 0 7 73 2018.5 2019.75 18
1 98.5 1 4 1920 1 1 37 2018.5 2019.75 18
1 98.5 2 2 1920 0 150 172 2018.5 2019.75 18
1 98.5 2 2 1920 1 81 89 2018.5 2019.75 18
1 98.5 2 3 1920 0 7 172 2018.5 2019.75 18
1 98.5 2 3 1920 1 4 89 2018.5 2019.75 18
1 98.5 2 4 1920 0 15 172 2018.5 2019.75 18
1 98.5 2 4 1920 1 4 89 2018.5 2019.75 18
1 98.5 3 3 1920 0 136 152 2018.5 2019.75 18
1 98.5 3 3 1920 1 60 69 2018.5 2019.75 18
1 98.5 3 4 1920 0 16 152 2018.5 2019.75 18
1 98.5 3 4 1920 1 9 69 2018.5 2019.75 18
1 98.5 4 4 1920 0 1426 1426 2018.5 2019.75 18
1 98.5 4 4 1920 1 663 663 2018.5 2019.75 18
1 98.75 1 1 1920 0 46 59 2018.75 2020 18
1 98.75 1 1 1920 1 24 31 2018.75 2020 18
1 98.75 1 2 1920 0 9 59 2018.75 2020 18
1 98.75 1 2 1920 1 4 31 2018.75 2020 18
1 98.75 1 3 1920 0 1 59 2018.75 2020 18
1 98.75 1 4 1920 0 3 59 2018.75 2020 18
1 98.75 1 4 1920 1 3 31 2018.75 2020 18
1 98.75 2 2 1920 0 137 157 2018.75 2020 18
1 98.75 2 2 1920 1 70 85 2018.75 2020 18
1 98.75 2 3 1920 0 11 157 2018.75 2020 18
1 98.75 2 3 1920 1 5 85 2018.75 2020 18
1 98.75 2 4 1920 0 9 157 2018.75 2020 18
1 98.75 2 4 1920 1 10 85 2018.75 2020 18
1 98.75 3 3 1920 0 120 143 2018.75 2020 18
1 98.75 3 3 1920 1 51 65 2018.75 2020 18
1 98.75 3 4 1920 0 23 143 2018.75 2020 18
1 98.75 3 4 1920 1 14 65 2018.75 2020 18
1 98.75 4 4 1920 0 1464 1464 2018.75 2020 18
1 98.75 4 4 1920 1 677 677 2018.75 2020 18
0 97 1 1 1921 0 263 297 2018 2019.25 18
0 97 1 1 1921 1 136 156 2018 2019.25 18
0 97 1 2 1921 0 20 297 2018 2019.25 18
0 97 1 2 1921 1 14 156 2018 2019.25 18
0 97 1 3 1921 0 7 297 2018 2019.25 18
0 97 1 3 1921 1 2 156 2018 2019.25 18
0 97 1 4 1921 0 7 297 2018 2019.25 18
0 97 1 4 1921 1 4 156 2018 2019.25 18
0 97 2 2 1921 0 930 1032 2018 2019.25 18
0 97 2 2 1921 1 396 457 2018 2019.25 18
0 97 2 3 1921 0 44 1032 2018 2019.25 18
0 97 2 3 1921 1 29 457 2018 2019.25 18
0 97 2 4 1921 0 58 1032 2018 2019.25 18
0 97 2 4 1921 1 32 457 2018 2019.25 18
0 97 3 3 1921 0 973 1080 2018 2019.25 18
0 97 3 3 1921 1 395 454 2018 2019.25 18
0 97 3 4 1921 0 107 1080 2018 2019.25 18
0 97 3 4 1921 1 59 454 2018 2019.25 18
0 97 4 4 1921 0 3545 3545 2018 2019.25 18
0 97 4 4 1921 1 1726 1726 2018 2019.25 18
0 97.25 1 1 1921 0 239 263 2018.25 2019.5 18
0 97.25 1 1 1921 1 121 136 2018.25 2019.5 18
0 97.25 1 2 1921 0 20 263 2018.25 2019.5 18
0 97.25 1 2 1921 1 11 136 2018.25 2019.5 18
0 97.25 1 3 1921 0 2 263 2018.25 2019.5 18
0 97.25 1 3 1921 1 2 136 2018.25 2019.5 18
0 97.25 1 4 1921 0 2 263 2018.25 2019.5 18
0 97.25 1 4 1921 1 2 136 2018.25 2019.5 18
0 97.25 2 2 1921 0 856 950 2018.25 2019.5 18
0 97.25 2 2 1921 1 378 410 2018.25 2019.5 18
0 97.25 2 3 1921 0 46 950 2018.25 2019.5 18
0 97.25 2 3 1921 1 11 410 2018.25 2019.5 18
0 97.25 2 4 1921 0 48 950 2018.25 2019.5 18
0 97.25 2 4 1921 1 21 410 2018.25 2019.5 18
0 97.25 3 3 1921 0 924 1024 2018.25 2019.5 18
0 97.25 3 3 1921 1 387 426 2018.25 2019.5 18
0 97.25 3 4 1921 0 100 1024 2018.25 2019.5 18
0 97.25 3 4 1921 1 39 426 2018.25 2019.5 18
0 97.25 4 4 1921 0 3717 3717 2018.25 2019.5 18
0 97.25 4 4 1921 1 1821 1821 2018.25 2019.5 18
0 97.5 1 1 1921 0 206 239 2018.5 2019.75 18
0 97.5 1 1 1921 1 106 121 2018.5 2019.75 18
0 97.5 1 2 1921 0 18 239 2018.5 2019.75 18
0 97.5 1 2 1921 1 11 121 2018.5 2019.75 18
0 97.5 1 3 1921 0 6 239 2018.5 2019.75 18
0 97.5 1 4 1921 0 9 239 2018.5 2019.75 18
0 97.5 1 4 1921 1 4 121 2018.5 2019.75 18
0 97.5 2 2 1921 0 782 876 2018.5 2019.75 18
0 97.5 2 2 1921 1 335 389 2018.5 2019.75 18
0 97.5 2 3 1921 0 51 876 2018.5 2019.75 18
0 97.5 2 3 1921 1 28 389 2018.5 2019.75 18
0 97.5 2 4 1921 0 43 876 2018.5 2019.75 18
0 97.5 2 4 1921 1 26 389 2018.5 2019.75 18
0 97.5 3 3 1921 0 846 972 2018.5 2019.75 18
0 97.5 3 3 1921 1 348 400 2018.5 2019.75 18
0 97.5 3 4 1921 0 126 972 2018.5 2019.75 18
0 97.5 3 4 1921 1 52 400 2018.5 2019.75 18
0 97.5 4 4 1921 0 3867 3867 2018.5 2019.75 18
0 97.5 4 4 1921 1 1883 1883 2018.5 2019.75 18
0 97.75 1 1 1921 0 186 206 2018.75 2020 18
0 97.75 1 1 1921 1 93 106 2018.75 2020 18
0 97.75 1 2 1921 0 10 206 2018.75 2020 18
0 97.75 1 2 1921 1 8 106 2018.75 2020 18
0 97.75 1 3 1921 0 5 206 2018.75 2020 18
0 97.75 1 3 1921 1 1 106 2018.75 2020 18
0 97.75 1 4 1921 0 5 206 2018.75 2020 18
0 97.75 1 4 1921 1 4 106 2018.75 2020 18
0 97.75 2 2 1921 0 709 800 2018.75 2020 18
0 97.75 2 2 1921 1 316 346 2018.75 2020 18
0 97.75 2 3 1921 0 45 800 2018.75 2020 18
0 97.75 2 3 1921 1 17 346 2018.75 2020 18
0 97.75 2 4 1921 0 46 800 2018.75 2020 18
0 97.75 2 4 1921 1 13 346 2018.75 2020 18
0 97.75 3 3 1921 0 795 903 2018.75 2020 18
0 97.75 3 3 1921 1 333 376 2018.75 2020 18
0 97.75 3 4 1921 0 108 903 2018.75 2020 18
0 97.75 3 4 1921 1 43 376 2018.75 2020 18
0 97.75 4 4 1921 0 4045 4045 2018.75 2020 18
